book,chapter,verse,orderby,masoretic,retroverted,lxx
Jer,51,50,20827,זכרו,מרחוק,οι μακροθεν [28.50]
Jer,51,50,20828,מרחוק,זכרו,μνησθητε [28.50]
Jer,51,50,20829,את יהוה,,του κυριου [28.50]
Jer,51,50,20830,וירושלם,,και ιερουσαλημ [28.50]
Jer,51,50,20831,תעלה,,αναβητω [28.50]
Jer,51,50,20832,על,,επι [28.50]
Jer,51,50,20833,לבבכם,,την καρδιαν υμων [28.50]
Jer,51,51,20834,בשנו,,ησχυνθημεν [28.51]
Jer,51,51,20835,כי,,οτι [28.51]
Jer,51,51,20836,שמענו,,ηκουσαμεν [28.51]
Jer,51,51,20837,חרפה,,ονειδισμον ημων [28.51]
Jer,51,51,20838,כסתה,,κατεκαλυψεν [28.51]
Jer,51,51,20839,כלמה,,ατιμια [28.51]
Jer,51,51,20840,פנינו,,το προσωπον ημων [28.51]
Jer,51,51,20841,כי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [28.51]
Jer,51,51,20842,באו,,εισηλθον [28.51]
Jer,51,51,20843,זרים,,αλλογενεις [28.51]
Jer,51,51,20844,על,,εις [28.51]
Jer,51,51,20845,מקדשי,,τα αγια ημων [28.51]
Jer,51,51,20846,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εις [28.51]
Jer,51,51,20847,בית,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] εις οικον [28.51]
Jer,51,51,20848,יהוה,,κυριου [28.51]
Jer,51,52,20849,לכן,,δια τουτο [28.52]
Jer,51,52,20850,הנה,,ιδου [28.52]
Jer,51,52,20851,ימים,,ημεραι [28.52]
Jer,51,52,20852,באים,,ερχονται [28.52]
Jer,51,52,20853,נאם,,λεγει [28.52]
Jer,51,52,20854,יהוה,,κυριος [28.52]
Jer,51,52,20855,ופקדתי,,και εκδικησω [28.52]
Jer,51,52,20856,על,,επι [28.52]
Jer,51,52,20857,פסיליה,,τα γλυπτα αυτης [28.52]
Jer,51,52,20858,ובכל,,και εν παση [28.52]
Jer,51,52,20859,ארצה,,τη γη αυτης [28.52]
Jer,51,52,20860,יאנק,,πεσουνται [28.52]
Jer,51,52,20861,חלל,,τραυματιαι [28.52]
Jer,51,53,20862,כי,,οτι εαν [28.53]
Jer,51,53,20863,תעלה,,αναβη [28.53]
Jer,51,53,20864,בבל,,βαβυλων [28.53]
Jer,51,53,20865,השמים •^[Addition of preposition or particle.],,ως ο ουρανος [28.53]
Jer,51,53,20866,וכי,,και οτι εαν [28.53]
Jer,51,53,20867,תבצר,,οχυρωση [28.53]
Jer,51,53,20868,מרום,,υψος [28.53]
Jer,51,53,20869,עזה,,ισχυος αυτης [28.53]
Jer,51,53,20870,מאתי,,παρ' εμου [28.53]
Jer,51,53,20871,יבאו,,ηξουσιν [28.53]
Jer,51,53,20872,שדדים,,εξολεθρευοντες [28.53]
Jer,51,53,20873,לה,,αυτην [28.53]
Jer,51,53,20874,נאם,,λεγει [28.53]
Jer,51,53,20875,יהוה,,κυριος [28.53]
Jer,51,54,20876,קול,,φωνη [28.54]
Jer,51,54,20877,זעקה,,κραυγης [28.54]
Jer,51,54,20878,מבבל •^[Difference in preposition or particle.],,εν βαβυλωνι [28.54]
Jer,51,54,20879,ושבר,,και συντριβη [28.54]
Jer,51,54,20880,גדול,,μεγαλη [28.54]
Jer,51,54,20881,מארץ •^[Difference in preposition or particle.],,εν γη [28.54]
Jer,51,54,20882,כשדים,,χαλδαιων [28.54]
Jer,51,55,20883,כי,,οτι [28.55]
Jer,51,55,20884,שדד,,εξωλεθρευσεν [28.55]
Jer,51,55,20885,יהוה,,κυριος [28.55]
Jer,51,55,20886,את בבל,,την βαβυλωνα [28.55]
Jer,51,55,20887,ואבד,,και απωλεσεν [28.55]
Jer,51,55,20888,ממנה,,απ' αυτης [28.55]
Jer,51,55,20889,קול,,φωνην [28.55]
Jer,51,55,20890,גדול,,μεγαλην [28.55]
Jer,51,55,20891,והמו,,ηχουσαν [28.55]
Jer,51,55,20892,גליהם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [28.55]
Jer,51,55,20893,כמים,,ως υδατα [28.55]
Jer,51,55,20894,רבים,,πολλα [28.55]
Jer,51,55,20895,נתן,,εδωκεν [28.55]
Jer,51,55,20896,שאון •^[Addition of preposition or particle.],,εις ολεθρον [28.55]
Jer,51,55,20897,קולם,,φωνην αυτης [28.55]
Jer,51,56,20898,כי,,οτι [28.56]
Jer,51,56,20899,בא,,ηλθεν [28.56]
Jer,51,56,20900,עליה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [28.56]
Jer,51,56,20901,על,,επι [28.56]
Jer,51,56,20902,בבל,,βαβυλωνα [28.56]
Jer,51,56,20903,שודד,,ταλαιπωρια [28.56]
Jer,51,56,20904,ונלכדו,,εαλωσαν [28.56]
Jer,51,56,20905,גבוריה,,οι μαχηται αυτης [28.56]
Jer,51,56,20906,חתתה,,επτοηται [28.56]
Jer,51,56,20907,קשתותם,,το τοξον αυτων [28.56]
Jer,51,56,20908,כי,,οτι [28.56]
Jer,51,56,20909,אל,,θεος [28.56]
Jer,51,56,20910,גמלות,,ανταποδιδωσιν [28.56]
Jer,51,56,20911,•^[Element 'added' in the Greek (plus in the LXX).],,αυτοις [28.56]
Jer,51,56,20912,יהוה,,κυριος [28.56]
Jer,51,56,20913,שלם {!}na,,ανταποδιδωσιν [28.56]
Jer,51,56,20914,•^[Element 'added' in the Greek (plus in the LXX).],,αυτη [28.56]
Jer,51,56,20915,ישלם {!}na,,την ανταποδοσιν [28.56]
Jer,51,57,20916,והשכרתי,,και μεθυσει μεθη [28.57]
Jer,51,57,20917,שריה,,τους ηγεμονας αυτης [28.57]
Jer,51,57,20918,וחכמיה,,και τους σοφους αυτης [28.57]
Jer,51,57,20919,פחותיה,,-- [28.57]
Jer,51,57,20920,וסגניה,,και τους στρατηγους αυτης [28.57]
Jer,51,57,20921,וגבוריה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).] [28.57]
Jer,51,57,20922,וישנו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).] [28.57]
Jer,51,57,20923,שנת,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).] [28.57]
Jer,51,57,20924,עולם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).] [28.57]
Jer,51,57,20925,ולא,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).] [28.57]
Jer,51,57,20926,יקיצו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).] [28.57]
Jer,51,57,20927,נאם,,λεγει [28.57]
Jer,51,57,20928,המלך,,ο βασιλευς [28.57]
Jer,51,57,20929,יהוה,,κυριος [28.57]
Jer,51,57,20930,צבאות,,παντοκρατωρ [28.57]
Jer,51,57,20931,שמו,,ονομα αυτω [28.57]
Jer,51,58,20932,כה,,ταδε [28.58]
Jer,51,58,20933,אמר,,λεγει [28.58]
Jer,51,58,20934,יהוה,,κυριος [28.58]
Jer,51,58,20935,צבאות,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [28.58]
Jer,51,58,20936,חמות,,τειχος [28.58]
Jer,51,58,20937,בבל,,βαβυλωνος [28.58]
Jer,51,58,20938,הרחבה,,επλατυνθη [28.58]
Jer,51,58,20939,ערער {!}p,,κατασκαπτομενον [28.58]
Jer,51,58,20940,תתערער {!}p,,κατασκαφησεται [28.58]
Jer,51,58,20941,ושעריה,,και αι πυλαι αυτης [28.58]
Jer,51,58,20942,הגבהים,,αι υψηλαι [28.58]
Jer,51,58,20943,באש,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] [28.58]
Jer,51,58,20944,יצתו,,εμπυρισθησονται [28.58]
Jer,51,58,20945,ויגעו,,και ου κοπιασουσιν [28.58]
Jer,51,58,20946,עמים,,λαοι [28.58]
Jer,51,58,20947,בדי ריק,,εις κενον [28.58]
Jer,51,58,20948,ולאמים,,και εθνη [28.58]
Jer,51,58,20949,בדי אש,ברואש •^[Two words of MT joined into one word in the parent text of the LXX.] .dr .yw,εν αρχη [28.58]
Jer,51,58,20950,ויעפו,,εκλειψουσιν [28.58]
Jer,51,59,20951,הדבר,,ο λογος [28.59]
Jer,51,59,20952,אשר,,ον [28.59]
Jer,51,59,20953,צוה,,ενετειλατο [28.59]
Jer,51,59,20954,•^[Element 'added' in the Greek (plus in the LXX).],,κυριος [28.59]
Jer,51,59,20955,ירמיהו,,ιερεμια [28.59]
Jer,51,59,20956,הנביא,,τω προφητη [28.59]
Jer,51,59,20957,•^[Element 'added' in the Greek (plus in the LXX).],,ειπειν [28.59]
Jer,51,59,20958,את שריה,,τω σαραια [28.59]
Jer,51,59,20959,בן,,υιω [28.59]
Jer,51,59,20960,נריה,,νηριου [28.59]
Jer,51,59,20961,בן,,υιου [28.59]
Jer,51,59,20962,מחסיה,,μαασαιου [28.59]
Jer,51,59,20963,בלכתו,,οτε επορευετο [28.59]
Jer,51,59,20964,את,,παρα [28.59]
Jer,51,59,20965,צדקיהו,,σεδεκιου [28.59]
Jer,51,59,20966,מלך,,βασιλεως [28.59]
Jer,51,59,20967,יהודה,,ιουδα [28.59]
Jer,51,59,20968,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εις [28.59]
Jer,51,59,20969,בבל,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] εις βαβυλωνα [28.59]
Jer,51,59,20970,בשנת,,εν τω ετει [28.59]
Jer,51,59,20971,הרבעית,,τω τεταρτω [28.59]
Jer,51,59,20972,למלכו,,της βασιλειας αυτου [28.59]
Jer,51,59,20973,ושריה,,και σαραιας [28.59]
Jer,51,59,20974,שר,,αρχων [28.59]
Jer,51,59,20975,מנוחה,מנחה,δωρων [28.59]
Jer,51,60,20976,ויכתב,,και εγραψεν [28.60]
Jer,51,60,20977,ירמיהו,,ιερεμιας [28.60]
Jer,51,60,20978,את כל,,παντα [28.60]
Jer,51,60,20979,הרעה,,τα κακα [28.60]
Jer,51,60,20980,אשר,,α [28.60]
Jer,51,60,20981,תבוא,,ηξει [28.60]
Jer,51,60,20982,אל,,επι [28.60]
Jer,51,60,20983,בבל,,βαβυλωνα [28.60]
Jer,51,60,20984,אל,,εν [28.60]
Jer,51,60,20985,ספר,,βιβλιω [28.60]
Jer,51,60,20986,אחד,,ενι [28.60]
Jer,51,60,20987,את כל,,παντας [28.60]
Jer,51,60,20988,הדברים,,τους λογους [28.60]
Jer,51,60,20989,האלה,,τουτους [28.60]
Jer,51,60,20990,הכתבים,,τους γεγραμμενους [28.60]
Jer,51,60,20991,אל,,επι [28.60]
Jer,51,60,20992,בבל,,βαβυλωνα [28.60]
Jer,51,61,20993,ויאמר,,και ειπεν [28.61]
Jer,51,61,20994,ירמיהו,,ιερεμιας [28.61]
Jer,51,61,20995,אל,,προς [28.61]
Jer,51,61,20996,שריה,,σαραιαν [28.61]
Jer,51,61,20997,כבאך,,οταν ελθης [28.61]
Jer,51,61,20998,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εις [28.61]
Jer,51,61,20999,בבל,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] εις βαβυλωνα [28.61]
Jer,51,61,21000,וראית,,και οψη [28.61]
Jer,51,61,21001,וקראת,,και αναγνωση [28.61]
Jer,51,61,21002,את כל,,παντας [28.61]
Jer,51,61,21003,הדברים,,τους λογους [28.61]
Jer,51,61,21004,האלה,,τουτους [28.61]
Jer,51,62,21005,ואמרת,,και ερεις [28.62]
Jer,51,62,21006,יהוה,,κυριε [28.62]
Jer,51,62,21007,•^[Element 'added' in the Greek (plus in the LXX).],,κυριε [28.62]
Jer,51,62,21008,אתה,,συ [28.62]
Jer,51,62,21009,דברת,,ελαλησας [28.62]
Jer,51,62,21010,אל,,επι [28.62]
Jer,51,62,21011,המקום,,τον τοπον [28.62]
Jer,51,62,21012,הזה,,τουτον [28.62]
Jer,51,62,21013,להכריתו,,του εξολεθρευσαι αυτον [28.62]
Jer,51,62,21014,לבלתי,,και του μη [28.62]
Jer,51,62,21015,היות,,ειναι [28.62]
Jer,51,62,21016,בו,,εν αυτω [28.62]
Jer,51,62,21017,יושב,,κατοικουντας [28.62]
Jer,51,62,21018,למאדם,,απο ανθρωπου [28.62]
Jer,51,62,21019,ועד,,εως [28.62]
Jer,51,62,21020,בהמה,,κτηνους [28.62]
Jer,51,62,21021,כי,,οτι [28.62]
Jer,51,62,21022,שממות,,αφανισμος [28.62]
Jer,51,62,21023,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εις [28.62]
Jer,51,62,21024,עולם,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] εις τον αιωνα [28.62]
Jer,51,62,21025,תהיה,,εσται [28.62]
Jer,51,63,21026,והיה,,και εσται [28.63]
Jer,51,63,21027,ככלתך,,οταν παυση [28.63]
Jer,51,63,21028,לקרא,,του αναγινωσκειν [28.63]
Jer,51,63,21029,את הספר,,το βιβλιον [28.63]
Jer,51,63,21030,הזה,,τουτο [28.63]
Jer,51,63,21031,תקשר,,και επιδησεις [28.63]
Jer,51,63,21032,עליו,,επ' αυτο [28.63]
Jer,51,63,21033,אבן,,λιθον [28.63]
Jer,51,63,21034,והשלכתו,,και ριψεις αυτο [28.63]
Jer,51,63,21035,אל תוך,,εις μεσον [28.63]
Jer,51,63,21036,פרת,,του ευφρατου [28.63]
Jer,51,64,21037,ואמרת,,και ερεις [28.64]
Jer,51,64,21038,ככה,,ουτως [28.64]
Jer,51,64,21039,תשקע,,καταδυσεται [28.64]
Jer,51,64,21040,בבל,,βαβυλων [28.64]
Jer,51,64,21041,ולא,,και ου μη [28.64]
Jer,51,64,21042,תקום,,αναστη [28.64]
Jer,51,64,21043,מפני,,απο προσωπου [28.64]
Jer,51,64,21044,הרעה,,των κακων [28.64]
Jer,51,64,21045,אשר,,ων [28.64]
Jer,51,64,21046,אנכי,,εγω [28.64]
Jer,51,64,21047,מביא,,επαγω [28.64]
Jer,51,64,21048,עליה,,επ' αυτην [28.64]
Jer,51,64,21049,ויעפו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).] [28.64]
Jer,51,64,21050,עד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).] [28.64]
Jer,51,64,21051,הנה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).] [28.64]
Jer,51,64,21052,דברי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).] [28.64]
Jer,51,64,21053,ירמיהו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).] [28.64]
Jer,52,1,21054,בן,,οντος
Jer,52,1,21055,עשרים,,εικοστου
Jer,52,1,21056,ואחת,,και ενος
Jer,52,1,21057,שנה,,ετους
Jer,52,1,21058,צדקיהו,,σεδεκιου
Jer,52,1,21059,במלכו,,εν τω βασιλευειν αυτον
Jer,52,1,21060,ואחת עשרה,,και ενδεκα
Jer,52,1,21061,שנה,,ετη
Jer,52,1,21062,מלך,,εβασιλευσεν
Jer,52,1,21063,בירושלם,,εν ιερουσαλημ
Jer,52,1,21064,ושם,,και ονομα
Jer,52,1,21065,אמו,,τη μητρι αυτου
Jer,52,1,21066,*חמיטל **חמוטל •^[Agreement of LXX with ketib.],,αμιτααλ
Jer,52,1,21067,בת,,θυγατηρ
Jer,52,1,21068,ירמיהו,,ιερεμιου
Jer,52,1,21069,מלבנה,,εκ λοβενα
Jer,52,2,21070,ויעש,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,2,21071,הרע,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,2,21072,בעיני,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,2,21073,יהוה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,2,21074,ככל,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,2,21075,אשר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,2,21076,עשה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,2,21077,יהויקים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,3,21078,כי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,3,21079,על,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,3,21080,אף,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,3,21081,יהוה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,3,21082,היתה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,3,21083,בירושלם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,3,21084,ויהודה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,3,21085,עד,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,3,21086,השליכו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,3,21087,אותם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,3,21088,מעל,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
Jer,52,3,21089,פניו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] •^[Long minus or plus (at least four lines).]
